date,timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,returns,sma_20,sma_50,ema_12,ema_26,macd,signal,rsi,bollinger_upper,bollinger_middle,bollinger_lower,atr
2023-12-05,1701734400000,41991.1,44488.0,41414.0,44073.32,67490.74644,1701820799999,2890205389.49012660,2072700,34815.80813000,1491813847.23896810,0,BTC,0.04958717442505667,38117.491500000004,35677.948800000006,39589.73903862988,37936.728894413165,1653.0101442167143,1202.8406084880955,92.09151376818843,42068.30511745183,38117.491500000004,34166.677882548174,1284.912142857142
2023-12-06,1701820800000,44073.82,44297.21,43335.28,43762.69,51431.10492,1701907199999,2256979505.59480470,1876282,25092.62492000,1101273363.08642960,0,BTC,-0.007048028149456376,38497.4505,35985.2844,40231.731494225285,38368.281568901075,1863.4499253242102,1334.9624718553187,87.19896780599065,43069.79884763777,38497.4505,33925.102152362226,1194.4007142857138
2023-12-07,1701907200000,43762.69,44047.33,42821.1,43273.14,47103.26845,1701993599999,2046945851.88364460,1414759,22635.67672000,983629776.49386140,0,BTC,-0.011186469570312108,38830.4115,36284.3472,40699.6404951137,38731.60441564915,1968.036079464553,1461.5771933771657,83.52686922700784,43779.57447470172,38830.4115,33881.24852529828,1226.028571428571
2023-12-08,1701993600000,43273.15,44700.0,43081.1,44170.99,42900.37556,1702079999999,1875581755.44691050,1311268,20818.67861000,910357262.89407300,0,BTC,0.02074843655902936,39210.556,36593.4928,41233.69426509621,39134.521866341805,2099.172398754403,1589.096234452613,84.3659660162553,44578.31640306288,39210.556,33842.79559693711,1258.6292857142855
2023-12-09,1702080000000,44171.0,44358.02,43584.51,43713.6,24925.97008,1702166399999,1096487106.56483380,987352,11598.00774000,510255993.86808590,0,BTC,-0.010354986383596998,39528.243,36874.384,41615.21822431217,39473.71283920538,2141.5053851067933,1699.5780645834493,80.31530744366334,45179.41660460204,39528.243,33877.069395397964,1292.6728571428564
2023-12-10,1702166400000,43713.59,44049.0,43563.0,43789.51,18956.61758,1702252799999,830485162.55695350,830667,8841.90643000,387376075.38248430,0,BTC,0.0017365305076681992,39845.2795,37151.9782,41949.72465134107,39793.40151778275,2156.3231335583187,1790.9270783784234,83.28113651915817,45712.56367403505,39845.2795,33977.99532596494,1279.913571428571
2023-12-11,1702252800000,43789.5,43804.5,40222.0,41253.4,76663.89804,1702339199999,3205540835.51143390,2087142,36499.24269000,1525642878.15210340,0,BTC,-0.05791592552645597,40120.867,37377.197,41842.59778190398,39901.549553502555,1941.0482284014288,1820.9513083830245,66.90934295269078,45686.60657568822,40120.867,34555.12742431177,1474.2185714285708
2023-12-12,1702339200000,41253.41,42104.12,40680.0,41492.39,42722.69773,1702425599999,1773961284.33756360,1526411,21394.91158000,888438328.89153460,0,BTC,0.005793219467971067,40325.0695,37545.645,41788.71966161106,40019.38958657644,1769.330075034617,1810.627061713343,65.94099758380312,45770.148790118925,40325.0695,34879.99020988107,1468.1849999999997
2023-12-13,1702425600000,41492.38,43475.2,40555.0,42869.03,45865.99773,1702511999999,1919703389.48488040,1724659,22354.97386000,935785466.02258570,0,BTC,0.033178132182793085,40603.807,37724.571,41954.92125213244,40230.474061644854,1724.4471904875827,1793.391087468191,69.49135939908777,45965.74652367031,40603.807,35241.867476329695,1613.913571428571
2023-12-14,1702512000000,42869.03,43420.0,41400.0,43022.26,42047.05709,1702598399999,1798740625.30166000,1599536,20579.79343000,880356342.38151180,0,BTC,0.0035743752541170792,40869.241500000004,37895.0952,42119.12721334283,40437.27302004153,1681.8541933012966,1771.0837086348122,70.55890035900373,46153.79125296356,40869.241500000004,35584.69174703645,1712.0671428571425
2023-12-15,1702598400000,43022.26,43080.81,41666.0,41940.3,33421.7932,1702684799999,1416898938.50997890,1323628,16321.13654000,691713304.74858880,0,BTC,-0.02514884155318664,41077.223,38050.867999999995,42091.61533436701,40548.6083518903,1543.0069824767052,1725.468363403191,62.521196765946215,46174.043066376034,41077.223,35980.40293362396,1714.3292857142853
2023-12-16,1702684800000,41940.29,42724.43,41605.0,42278.03,24118.85747,1702771199999,1020469627.88573310,1180886,12193.50511000,515909440.91009290,0,BTC,0.008052636724105389,41318.753000000004,38218.5882,42120.29451369516,40676.713659157685,1443.5808545374748,1669.090861630048,61.23972093082418,46141.796059013424,41318.753000000004,36495.709940986584,1717.4649999999997
2023-12-17,1702771200000,42278.02,42424.07,41252.0,41374.65,27722.11452,1702857599999,1161963642.96279640,1227634,13245.86404000,555309260.12794100,0,BTC,-0.02136759919986808,41525.3505,38364.4612,42005.579973126674,40728.41264736823,1277.1673257584407,1590.7061544557266,55.410275739308034,45950.840102028305,41525.3505,37099.860897971696,1731.5314285714283
2023-12-18,1702857600000,41374.64,42757.81,40542.93,42657.8,46734.0925,1702943999999,1936003306.08257260,1741647,23255.79871000,963775419.57314980,0,BTC,0.03101295116695857,41767.297,38527.0994,42105.92151572258,40871.330229044666,1234.5912866779108,1519.4831809001637,52.726847360352885,45855.8492731753,41767.297,37678.7447268247,1714.8985714285711
2023-12-19,1702944000000,42657.8,43497.0,41811.1,42275.99,40927.86444,1703030399999,1747830242.46159370,1609188,20163.65946000,861082883.31101580,0,BTC,-0.00895053190741213,41988.364499999996,38683.124599999996,42132.0858979191,40975.379100967286,1156.7067969518175,1446.9279041104946,41.461071631163215,45641.04053436994,41988.364499999996,38335.68846563005,1615.748571428571
2023-12-20,1703030400000,42275.99,44283.0,42206.0,43668.93,48710.2947,1703116799999,2115813869.77961900,1934588,23912.13682000,1038694005.77613990,0,BTC,0.03294872574243679,42285.613,38863.707800000004,42368.52345208539,41174.90138978452,1193.6220623008703,1396.2667357485698,49.596093270748455,45405.893748246264,42285.613,39165.33225175373,1695.3964285714283
2023-12-21,1703116800000,43668.92,44242.35,43286.72,43861.8,34624.29384,1703203199999,1514529919.18777960,1500702,17058.89545000,746266380.76924040,0,BTC,0.004416641305385882,42544.577000000005,39032.5152,42598.25830561072,41373.93091646715,1224.3273891435674,1361.8788664275694,52.602396471782406,45235.98872030051,42544.577000000005,39853.1652796995,1676.0678571428564
2023-12-22,1703203200000,43861.79,44398.26,43412.54,43969.04,32783.19638,1703289599999,1436074497.51285980,1404109,16049.22275000,703199211.03931960,0,BTC,0.0024449520995490914,42770.5115,39213.0642,42809.14779705522,41566.16121895107,1242.9865781041517,1338.100408762886,49.04010228768889,45102.95937266609,42770.5115,40438.06362733391,1630.8407142857136
2023-12-23,1703289600000,43969.04,43988.68,43291.1,43702.16,16557.1293,1703375999999,722943825.33321760,849658,7765.30564000,339046509.16771960,0,BTC,-0.006069725424980743,42957.0065,39392.7718,42946.53428981596,41724.38335088063,1222.1509389353305,1314.910514797375,49.9446210803924,44913.568301444815,42957.0065,41000.44469855519,1625.4171428571426
